id,wkt,osm_id
FLD00513,"POLYGON((57.682576 -20.453478, 57.682530 -20.453541, 57.682455 -20.453557, 57.682288 -20.453525, 57.681003 -20.453195, 57.680944 -20.453159, 57.680929 -20.453104, 57.680965 -20.452943, 57.681042 -20.452830, 57.681102 -20.452593, 57.681189 -20.452423, 57.681274 -20.452414, 57.681424 -20.452454, 57.681645 -20.452527, 57.681790 -20.452540, 57.681826 -20.452514, 57.681854 -20.452416, 57.681948 -20.452286, 57.681989 -20.452189, 57.681987 -20.452113, 57.681950 -20.452057, 57.681950 -20.452007, 57.682694 -20.451034, 57.683688 -20.451629, 57.683700 -20.451665, 57.682774 -20.453100, 57.682576 -20.453478))",560519400
FLD00514,"POLYGON((57.682552 -20.453609, 57.682495 -20.453746, 57.682514 -20.453841, 57.682609 -20.453894, 57.682737 -20.453983, 57.682935 -20.454093, 57.683080 -20.454135, 57.683169 -20.454133, 57.683303 -20.453963, 57.684227 -20.452817, 57.684667 -20.452292, 57.684688 -20.452243, 57.683819 -20.451693, 57.683764 -20.451676, 57.683710 -20.451701, 57.683137 -20.452591, 57.682552 -20.453609))",560519401
FLD00515,"POLYGON((57.683855 -20.455051, 57.683745 -20.455173, 57.683656 -20.455174, 57.683540 -20.455141, 57.683482 -20.455109, 57.683564 -20.454745, 57.683469 -20.454438, 57.683224 -20.454252, 57.683191 -20.454169, 57.683206 -20.454111, 57.683943 -20.453241, 57.684684 -20.452312, 57.684751 -20.452282, 57.684834 -20.452332, 57.685573 -20.452798, 57.685587 -20.452854, 57.685533 -20.452925, 57.685113 -20.453450, 57.684986 -20.453702, 57.683855 -20.455051))",560519402
FLD00517,"POLYGON((57.634285 -20.433233, 57.634296 -20.433394, 57.634886 -20.433495, 57.636055 -20.433505, 57.637407 -20.433424, 57.638684 -20.433123, 57.639789 -20.432741, 57.641415 -20.431863, 57.640413 -20.431218, 57.641140 -20.430440, 57.642606 -20.431182, 57.644263 -20.430368, 57.642976 -20.429473, 57.642600 -20.429916, 57.642021 -20.429544, 57.641517 -20.430358, 57.640776 -20.429966, 57.641087 -20.429493, 57.640175 -20.429051, 57.638630 -20.430247, 57.638931 -20.430509, 57.638566 -20.431021, 57.638115 -20.430680, 57.637429 -20.431263, 57.638115 -20.431665, 57.637858 -20.432057, 57.637472 -20.431786, 57.637085 -20.432278, 57.636967 -20.432389, 57.636560 -20.432017, 57.635326 -20.433002, 57.635120 -20.433116, 57.634865 -20.433143, 57.634468 -20.433153, 57.634285 -20.433233))",561443185
FLD00518,"POLYGON((57.672421 -20.451797, 57.672426 -20.451740, 57.669947 -20.450222, 57.669902 -20.450219, 57.669872 -20.450258, 57.669632 -20.450622, 57.669769 -20.451016, 57.669796 -20.451048, 57.670564 -20.451406, 57.670871 -20.451577, 57.671697 -20.452073, 57.671918 -20.452219, 57.672146 -20.452198, 57.672421 -20.451797))",561545964
FLD00519,"POLYGON((57.672235 -20.452404, 57.672190 -20.452252, 57.672481 -20.451818, 57.672547 -20.451817, 57.672618 -20.451847, 57.674822 -20.453173, 57.674527 -20.453551, 57.674417 -20.453594, 57.674328 -20.453625, 57.674261 -20.453667, 57.672235 -20.452404))",561545965
FLD00520,"POLYGON((57.663401 -20.439697, 57.669227 -20.443155, 57.665322 -20.448765, 57.664346 -20.448122, 57.664453 -20.447890, 57.663584 -20.447388, 57.662339 -20.446614, 57.662371 -20.446553, 57.661577 -20.446131, 57.661685 -20.445900, 57.659754 -20.444895, 57.660108 -20.444352, 57.660226 -20.444151, 57.662951 -20.440320, 57.663401 -20.439697))",561680009
FLD00521,"POLYGON((57.667163 -20.430627, 57.667206 -20.430620, 57.668594 -20.431007, 57.668560 -20.431518, 57.668498 -20.432008, 57.668276 -20.431920, 57.668040 -20.431790, 57.667774 -20.431536, 57.667559 -20.431328, 57.667392 -20.431093, 57.667269 -20.430862, 57.667163 -20.430627))",561687398
FLD00522,"POLYGON((57.666349 -20.432755, 57.667309 -20.433090, 57.667831 -20.433335, 57.667509 -20.434380, 57.666217 -20.433597, 57.666117 -20.433564, 57.666083 -20.433518, 57.666349 -20.432755))",561687399
FLD00523,"POLYGON((57.669904 -20.434195, 57.670564 -20.434443, 57.670247 -20.436067, 57.669652 -20.435708, 57.669854 -20.434494, 57.669904 -20.434195))",561687401
FLD00524,"POLYGON((57.668749 -20.440658, 57.668477 -20.441076, 57.668191 -20.441429, 57.668019 -20.441420, 57.667844 -20.441374, 57.667496 -20.441165, 57.667363 -20.441061, 57.667337 -20.440981, 57.667353 -20.440867, 57.667420 -20.440767, 57.667565 -20.440538, 57.667602 -20.440403, 57.667604 -20.440318, 57.667564 -20.440230, 57.667490 -20.440132, 57.667432 -20.440034, 57.667459 -20.439952, 57.667510 -20.439872, 57.668107 -20.440269, 57.668749 -20.440658))",561687402
FLD00525,"POLYGON((57.650520 -20.427255, 57.651252 -20.427144, 57.651563 -20.427184, 57.651740 -20.427256, 57.651881 -20.427385, 57.652055 -20.427631, 57.652299 -20.427915, 57.652343 -20.427946, 57.652337 -20.427996, 57.652270 -20.427968, 57.651950 -20.427885, 57.651741 -20.427759, 57.651170 -20.427616, 57.650738 -20.427463, 57.650520 -20.427255))",561687539
FLD00526,"POLYGON((57.644546 -20.429527, 57.645029 -20.428592, 57.645254 -20.428471, 57.646617 -20.428431, 57.647218 -20.428290, 57.647153 -20.428572, 57.646939 -20.428702, 57.646531 -20.428934, 57.646338 -20.429115, 57.646038 -20.429205, 57.645727 -20.429426, 57.644911 -20.429849, 57.644546 -20.429527))",561689988
FLD00527,"POLYGON((57.640201 -20.429024, 57.640866 -20.428441, 57.641392 -20.428381, 57.641982 -20.428321, 57.642465 -20.428290, 57.642733 -20.428290, 57.642164 -20.429034, 57.642776 -20.429376, 57.642604 -20.429869, 57.642068 -20.429477, 57.641531 -20.430331, 57.640770 -20.429949, 57.641092 -20.429497, 57.640201 -20.429024))",561689989
FLD00528,"POLYGON((57.687630 -20.446043, 57.687606 -20.445991, 57.687014 -20.446112, 57.686371 -20.446278, 57.686432 -20.446524, 57.686653 -20.447195, 57.686941 -20.447066, 57.687727 -20.446672, 57.687785 -20.446618, 57.687754 -20.446498, 57.687630 -20.446043))",562143281
FLD00529,"POLYGON((57.685437 -20.445175, 57.685027 -20.445236, 57.684970 -20.445205, 57.684675 -20.444130, 57.684951 -20.444089, 57.685139 -20.444056, 57.685161 -20.444080, 57.685479 -20.445170, 57.685437 -20.445175))",562143286
FLD00530,"POLYGON((57.683029 -20.444512, 57.682959 -20.444536, 57.682937 -20.444593, 57.683206 -20.445648, 57.683240 -20.445681, 57.684919 -20.445283, 57.684927 -20.445224, 57.684865 -20.445020, 57.684343 -20.445126, 57.684272 -20.445117, 57.683828 -20.444868, 57.683678 -20.444375, 57.683029 -20.444512))",562143288
FLD00531,"POLYGON((57.686245 -20.447736, 57.687262 -20.447243, 57.687680 -20.446997, 57.687924 -20.446894, 57.688166 -20.447927, 57.687978 -20.447989, 57.687879 -20.448004, 57.687834 -20.447957, 57.687284 -20.448108, 57.686428 -20.448348, 57.686245 -20.447736))",562143356
FLD00532,"POLYGON((57.674726 -20.445677, 57.674497 -20.445993, 57.675413 -20.446672, 57.675705 -20.446287, 57.675400 -20.446097, 57.674808 -20.445724, 57.674726 -20.445677))",562143366
FLD00533,"POLYGON((57.675744 -20.446311, 57.675455 -20.446685, 57.676337 -20.447346, 57.676608 -20.447017, 57.676645 -20.446914, 57.675744 -20.446311))",562143368
FLD00534,"POLYGON((57.677936 -20.447705, 57.677681 -20.447517, 57.677574 -20.447575, 57.676723 -20.446984, 57.676514 -20.447238, 57.676495 -20.447381, 57.676517 -20.447472, 57.677600 -20.448228, 57.677936 -20.447705))",562143370
FLD00535,"POLYGON((57.679136 -20.443280, 57.679183 -20.443217, 57.679206 -20.443109, 57.679192 -20.443013, 57.679078 -20.442556, 57.679069 -20.442338, 57.679068 -20.442177, 57.679041 -20.442013, 57.678742 -20.440869, 57.678676 -20.440751, 57.678551 -20.440682, 57.678325 -20.440572, 57.677131 -20.439894, 57.676997 -20.439892, 57.676945 -20.439926, 57.676923 -20.439988, 57.677036 -20.440074, 57.678475 -20.440864, 57.678523 -20.440902, 57.678551 -20.440979, 57.678571 -20.441048, 57.678912 -20.442355, 57.679136 -20.443280))",562143397
FLD00536,"POLYGON((57.679229 -20.442171, 57.679263 -20.442340, 57.679127 -20.442357, 57.679137 -20.442450, 57.679255 -20.442428, 57.679296 -20.442562, 57.679166 -20.442598, 57.679283 -20.443065, 57.680626 -20.442768, 57.679950 -20.440228, 57.679035 -20.440427, 57.678874 -20.440535, 57.678805 -20.440658, 57.678799 -20.440761, 57.679161 -20.442149, 57.679220 -20.442136, 57.679229 -20.442171))",562143400
FLD00537,"POLYGON((57.678877 -20.443838, 57.678883 -20.443883, 57.679065 -20.443976, 57.679261 -20.444044, 57.679403 -20.444049, 57.679714 -20.443938, 57.680275 -20.443815, 57.680819 -20.443707, 57.680873 -20.443696, 57.680634 -20.442800, 57.679845 -20.442978, 57.679384 -20.443091, 57.679239 -20.443197, 57.679060 -20.443511, 57.678877 -20.443838))",562143402
FLD00538,"POLYGON((57.677509 -20.443373, 57.677775 -20.443503, 57.677984 -20.443601, 57.678255 -20.443697, 57.678432 -20.443707, 57.678555 -20.443717, 57.678687 -20.443679, 57.678754 -20.443699, 57.678762 -20.443770, 57.678783 -20.443818, 57.678810 -20.443825, 57.678848 -20.443782, 57.679076 -20.443393, 57.679046 -20.443219, 57.678456 -20.440940, 57.678370 -20.440867, 57.676884 -20.440065, 57.676281 -20.440970, 57.678306 -20.442191, 57.677509 -20.443373))",562143405
FLD00540,"POLYGON((57.682753 -20.448262, 57.682788 -20.448268, 57.682784 -20.448301, 57.682489 -20.448684, 57.682473 -20.448703, 57.682419 -20.448688, 57.681673 -20.448387, 57.681667 -20.448349, 57.681716 -20.448293, 57.681827 -20.448271, 57.682753 -20.448262))",562143409
FLD00541,"POLYGON((57.682617 -20.448774, 57.682541 -20.448719, 57.682560 -20.448659, 57.682750 -20.448407, 57.683440 -20.447469, 57.683607 -20.447247, 57.683689 -20.447242, 57.684158 -20.447478, 57.684401 -20.447634, 57.684428 -20.447684, 57.684354 -20.447797, 57.683410 -20.449053, 57.683347 -20.449085, 57.683291 -20.449074, 57.683237 -20.449015, 57.682617 -20.448774))",562143412
FLD00542,"POLYGON((57.678903 -20.448173, 57.678850 -20.448163, 57.678846 -20.448233, 57.678857 -20.448731, 57.679393 -20.448753, 57.680264 -20.448728, 57.680418 -20.448738, 57.680586 -20.448781, 57.680692 -20.448801, 57.681325 -20.448809, 57.681377 -20.448841, 57.681692 -20.449047, 57.681778 -20.449076, 57.681841 -20.449060, 57.681930 -20.448845, 57.682355 -20.449027, 57.682190 -20.449339, 57.682227 -20.449367, 57.682241 -20.449398, 57.682231 -20.449436, 57.682187 -20.449556, 57.681847 -20.450346, 57.681844 -20.450398, 57.681871 -20.450436, 57.682560 -20.450843, 57.682530 -20.450762, 57.682502 -20.450673, 57.682488 -20.450590, 57.682486 -20.450511, 57.682534 -20.450347, 57.682592 -20.450195, 57.682659 -20.450052, 57.683217 -20.449299, 57.683244 -20.449207, 57.683228 -20.449132, 57.683206 -20.449084, 57.683122 -20.449032, 57.682989 -20.448975, 57.681972 -20.448580, 57.680979 -20.448188, 57.679666 -20.447674, 57.679562 -20.447812, 57.679339 -20.448168, 57.679301 -20.448267, 57.679270 -20.448293, 57.679216 -20.448283, 57.678903 -20.448173))",562143415
FLD00543,"POLYGON((57.671667 -20.447557, 57.671602 -20.447617, 57.671492 -20.447587, 57.671195 -20.447408, 57.667883 -20.445403, 57.667821 -20.445330, 57.667804 -20.445283, 57.667837 -20.445217, 57.668201 -20.444712, 57.668281 -20.444683, 57.668411 -20.444719, 57.671085 -20.446347, 57.671984 -20.446969, 57.671953 -20.447038, 57.671937 -20.447115, 57.671906 -20.447208, 57.671667 -20.447557))",562143430
FLD00544,"POLYGON((57.671022 -20.448476, 57.669397 -20.447501, 57.667239 -20.446200, 57.667219 -20.446161, 57.667242 -20.446083, 57.667687 -20.445415, 57.667771 -20.445397, 57.667828 -20.445418, 57.669349 -20.446355, 57.671568 -20.447687, 57.671022 -20.448476))",562143432
FLD00545,"POLYGON((57.669611 -20.448694, 57.669480 -20.448702, 57.669385 -20.448679, 57.667589 -20.447584, 57.666685 -20.447034, 57.666635 -20.446987, 57.666630 -20.446945, 57.666652 -20.446909, 57.667120 -20.446254, 57.667164 -20.446228, 57.667232 -20.446240, 57.670958 -20.448527, 57.670949 -20.448570, 57.670884 -20.448616, 57.670822 -20.448640, 57.669611 -20.448694))",562143435
FLD00546,"POLYGON((57.667655 -20.448738, 57.667526 -20.448723, 57.667407 -20.448676, 57.666052 -20.447856, 57.666043 -20.447809, 57.666528 -20.447067, 57.666584 -20.447049, 57.666680 -20.447083, 57.669281 -20.448663, 57.669295 -20.448683, 57.668296 -20.448756, 57.667655 -20.448738))",562143438
FLD00547,"POLYGON((57.667384 -20.448740, 57.667389 -20.448708, 57.666024 -20.447889, 57.665966 -20.447895, 57.665467 -20.448585, 57.665500 -20.448609, 57.667384 -20.448740))",562143440
FLD00548,"POLYGON((57.676478 -20.448622, 57.675296 -20.447792, 57.675236 -20.447776, 57.675177 -20.447858, 57.674673 -20.448576, 57.674674 -20.448608, 57.676478 -20.448622))",562143443
FLD00549,"POLYGON((57.675860 -20.447109, 57.675739 -20.447110, 57.675669 -20.447136, 57.675299 -20.447689, 57.675318 -20.447751, 57.676558 -20.448629, 57.677913 -20.448611, 57.677950 -20.448588, 57.677899 -20.448546, 57.677025 -20.447933, 57.675860 -20.447109))",562143445
FLD00550,"POLYGON((57.675400 -20.446773, 57.675510 -20.446840, 57.675607 -20.446925, 57.675630 -20.447034, 57.675589 -20.447161, 57.675087 -20.447889, 57.675013 -20.447913, 57.674969 -20.447910, 57.674690 -20.447731, 57.674718 -20.447658, 57.675400 -20.446773))",562143448
FLD00551,"POLYGON((57.672994 -20.448575, 57.672988 -20.448551, 57.671677 -20.447749, 57.671616 -20.447742, 57.671095 -20.448506, 57.671102 -20.448515, 57.671128 -20.448547, 57.671324 -20.448653, 57.671469 -20.448677, 57.671634 -20.448683, 57.671635 -20.448247, 57.672126 -20.448229, 57.672145 -20.448630, 57.672381 -20.448619, 57.672496 -20.448608, 57.672605 -20.448614, 57.672801 -20.448605, 57.672929 -20.448591, 57.672994 -20.448575))",562143450
FLD00552,"POLYGON((57.672247 -20.447096, 57.672168 -20.447063, 57.672105 -20.447085, 57.671698 -20.447649, 57.671717 -20.447703, 57.671765 -20.447747, 57.673077 -20.448560, 57.673160 -20.448588, 57.674529 -20.448605, 57.674602 -20.448583, 57.674618 -20.448546, 57.674572 -20.448510, 57.673053 -20.447575, 57.672247 -20.447096))",562143453
FLD00553,"POLYGON((57.672687 -20.446542, 57.672590 -20.446510, 57.672500 -20.446522, 57.672220 -20.446924, 57.672200 -20.447002, 57.672232 -20.447029, 57.674018 -20.448123, 57.674625 -20.448490, 57.674659 -20.448484, 57.674985 -20.448028, 57.674972 -20.447961, 57.674923 -20.447927, 57.672687 -20.446542))",562143456
FLD00554,"POLYGON((57.673180 -20.445680, 57.673086 -20.445662, 57.673011 -20.445728, 57.672617 -20.446328, 57.672622 -20.446421, 57.672705 -20.446524, 57.673663 -20.447087, 57.673762 -20.447085, 57.673856 -20.446959, 57.674253 -20.446429, 57.674253 -20.446343, 57.674218 -20.446313, 57.673180 -20.445680))",562143459
FLD00555,"POLYGON((57.674473 -20.446088, 57.673451 -20.445354, 57.673314 -20.445339, 57.673269 -20.445367, 57.673135 -20.445588, 57.674223 -20.446279, 57.674309 -20.446287, 57.674349 -20.446254, 57.674473 -20.446088))",562143462
FLD00556,"POLYGON((57.669804 -20.450183, 57.669740 -20.450319, 57.669605 -20.450505, 57.669514 -20.450548, 57.669218 -20.450543, 57.667755 -20.450046, 57.667647 -20.449965, 57.667569 -20.449917, 57.666945 -20.449582, 57.666220 -20.449171, 57.666204 -20.449148, 57.667847 -20.449265, 57.668111 -20.449256, 57.668304 -20.449276, 57.668497 -20.449369, 57.669496 -20.449969, 57.669770 -20.450152, 57.669804 -20.450183))",562143466
FLD00557,"POLYGON((57.670357 -20.449440, 57.670365 -20.449349, 57.670291 -20.449275, 57.670128 -20.449176, 57.669621 -20.449192, 57.668528 -20.449247, 57.668418 -20.449274, 57.669721 -20.450054, 57.669834 -20.450123, 57.669872 -20.450117, 57.670357 -20.449440))",562143469
FLD00558,"POLYGON((57.670515 -20.449150, 57.670447 -20.449148, 57.670267 -20.449163, 57.670260 -20.449205, 57.670325 -20.449246, 57.670396 -20.449289, 57.670436 -20.449279, 57.670486 -20.449222, 57.670515 -20.449150))",562143472
FLD00559,"POLYGON((57.672361 -20.451656, 57.672434 -20.451686, 57.672493 -20.451689, 57.672975 -20.450989, 57.672980 -20.450927, 57.672917 -20.450875, 57.671666 -20.450122, 57.670501 -20.449406, 57.670150 -20.449857, 57.669961 -20.450115, 57.669969 -20.450181, 57.670026 -20.450222, 57.671516 -20.451127, 57.672361 -20.451656))",562143475
FLD00560,"POLYGON((57.670684 -20.449152, 57.670597 -20.449250, 57.670547 -20.449335, 57.670556 -20.449390, 57.671559 -20.450001, 57.672948 -20.450837, 57.673017 -20.450868, 57.673059 -20.450854, 57.673550 -20.450145, 57.673542 -20.450084, 57.673464 -20.450034, 57.672000 -20.449129, 57.670684 -20.449152))",562143477
FLD00561,"POLYGON((57.673828 -20.449080, 57.674084 -20.449227, 57.674116 -20.449270, 57.674068 -20.449353, 57.673633 -20.450014, 57.673589 -20.450040, 57.673419 -20.449954, 57.672220 -20.449215, 57.672080 -20.449124, 57.672304 -20.449098, 57.673128 -20.449069, 57.673446 -20.449060, 57.673828 -20.449080))",562143480
FLD00562,"POLYGON((57.673952 -20.449079, 57.674047 -20.449049, 57.674267 -20.449040, 57.674272 -20.449070, 57.674156 -20.449206, 57.674108 -20.449189, 57.673959 -20.449100, 57.673952 -20.449079))",562143483
FLD00563,"POLYGON((57.676263 -20.449523, 57.676337 -20.449549, 57.676384 -20.449523, 57.676836 -20.448954, 57.675618 -20.448963, 57.675376 -20.448968, 57.676263 -20.449523))",562143488
FLD00564,"POLYGON((57.675747 -20.450016, 57.675677 -20.450122, 57.675594 -20.450107, 57.674281 -20.449306, 57.674245 -20.449256, 57.674262 -20.449210, 57.674366 -20.449053, 57.674625 -20.449017, 57.675294 -20.448967, 57.676235 -20.449551, 57.676299 -20.449597, 57.676282 -20.449657, 57.676189 -20.449760, 57.676108 -20.449824, 57.676012 -20.449809, 57.675936 -20.449815, 57.675747 -20.450016))",562143491
FLD00565,"POLYGON((57.676132 -20.451448, 57.676043 -20.451556, 57.675948 -20.451522, 57.675823 -20.451453, 57.673727 -20.450134, 57.673682 -20.450085, 57.673694 -20.450036, 57.674162 -20.449335, 57.674205 -20.449316, 57.674325 -20.449386, 57.676320 -20.450612, 57.676094 -20.450980, 57.676305 -20.451103, 57.676326 -20.451165, 57.676274 -20.451255, 57.676132 -20.451448))",562143496
FLD00566,"POLYGON((57.674993 -20.451950, 57.674912 -20.451999, 57.674819 -20.451973, 57.673114 -20.450934, 57.673110 -20.450890, 57.673580 -20.450192, 57.673647 -20.450172, 57.673738 -20.450191, 57.675455 -20.451275, 57.675494 -20.451345, 57.674993 -20.451950))",562143501
FLD00567,"POLYGON((57.675184 -20.452692, 57.674858 -20.453140, 57.672575 -20.451782, 57.672546 -20.451739, 57.672570 -20.451689, 57.673030 -20.451005, 57.673062 -20.450983, 57.673152 -20.451014, 57.674878 -20.452066, 57.674816 -20.452161, 57.674756 -20.452277, 57.674779 -20.452394, 57.675184 -20.452692))",562143505
FLD00568,"POLYGON((57.670551 -20.437271, 57.670562 -20.437220, 57.670498 -20.437165, 57.669110 -20.436342, 57.668595 -20.436032, 57.668520 -20.436039, 57.668484 -20.436084, 57.668127 -20.436604, 57.668146 -20.436666, 57.668207 -20.436707, 57.670088 -20.437862, 57.670153 -20.437880, 57.670181 -20.437858, 57.670542 -20.437287, 57.670551 -20.437271))",562206027
FLD00569,"POLYGON((57.670962 -20.436580, 57.670985 -20.436538, 57.670972 -20.436508, 57.670935 -20.436474, 57.670591 -20.436267, 57.670257 -20.436102, 57.669837 -20.435856, 57.669296 -20.435552, 57.669015 -20.435404, 57.668966 -20.435400, 57.668616 -20.435884, 57.668580 -20.435966, 57.668641 -20.436024, 57.669523 -20.436543, 57.670160 -20.436927, 57.670550 -20.437160, 57.670601 -20.437170, 57.670631 -20.437134, 57.670962 -20.436580))",562206029
FLD00570,"POLYGON((57.671742 -20.437866, 57.671810 -20.437818, 57.671869 -20.437752, 57.671987 -20.437579, 57.672114 -20.437412, 57.672162 -20.437327, 57.672154 -20.437272, 57.672100 -20.437241, 57.671175 -20.436658, 57.671084 -20.436604, 57.671020 -20.436605, 57.670977 -20.436636, 57.670651 -20.437179, 57.670654 -20.437214, 57.670694 -20.437240, 57.671742 -20.437866))",562206032
FLD00571,"POLYGON((57.671284 -20.438473, 57.671231 -20.438513, 57.671178 -20.438514, 57.670269 -20.437960, 57.670216 -20.437915, 57.670240 -20.437856, 57.670569 -20.437302, 57.670636 -20.437272, 57.670694 -20.437294, 57.671663 -20.437882, 57.671700 -20.437926, 57.671702 -20.437979, 57.671693 -20.438034, 57.671654 -20.438101, 57.671284 -20.438473))",562206035
